,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
zm447439,12.407452791852872,-0.15341032683897637,12.407452791852872,0.15341032683897637,0.2937505312088908,513.5980000000004,482.35000000000036,513.2376044719999,196.0,0.0,0.2551576401155064,-0.49284175653840157,0.49284175653840157,0.2551576401155064,0.9736842105263158,1.736842105263158,2.5,1.2400931203989163,1359.0269198307763,26.158279002746482,21.352584646936663,21.352584646936663,18.691004483450634,12.685692148937015,12.685692148937015,8.921020250549137,8.921020250549137,6.3421717426952,6.3421717426952,4.297425462450116,4.297425462450116,-4.209999999999999,622673716.183252,25.44000786718373,12.354655799310725,6.3688245767845775,221.30691572727739,24.844166069412807,12.14518285259957,11.49902366656781,0.0,5.907179729351506,0.0,9.694446914922299,9.967957041894417,0.0,0.0,18.19910120538483,48.885391102157286,48.02508454172824,32.44714415243255,19.005126045471968,34.002739988634715,0.0,14.867866772744895,0.0,6.4208216229260096,57.19828986056667,78.62080931953926,0.0,11.49902366656781,20.10730311561276,17.19263532720215,11.49902366656781,0.0,67.3397591546504,4.736862953800049,0.0,16.77881029869483,73.05735782784225,0.0,10.902924932081056,0.0,97.84000000000002,0.0,4.794537184071822,0.0,5.907179729351506,35.17460617529631,55.85916597645418,6.3273200747645415,19.242531678200752,54.59730361615449,25.501443980757557,14.210588861400147,17.08929651160988,0.0,23.677146437025403,7.062863011262303,2.8832622123368976,1.7762853987226368,20.354243118317104,2.4378674181959314,5.092927016980098,1.626108875549747,0.27586206896551724,38.0,2.0,9.0,0.0,1.0,1.0,3.0,1.0,4.0,8.0,2.0,9.0,10.0,0.0,1.0,1.0,5.0,4.735400000000004,147.5808999999998,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
zstk474,13.853375661635944,-2.7705197572856317,13.853375661635944,0.13609599395313676,0.6360644905312034,417.42000000000024,396.2520000000001,417.17247935200004,158.0,0.0,0.2955669436002258,-0.3777738669995291,0.3777738669995291,0.2955669436002258,0.7333333333333333,1.2666666666666666,1.8333333333333333,1.6715242354988378,996.6448701582156,20.501424753254113,16.2465262908864,16.2465262908864,14.70350993820667,9.878961157452753,9.878961157452753,7.02907470680249,7.02907470680249,5.169768485080091,5.169768485080091,3.654061630225368,3.654061630225368,-2.9199999999999995,14987390.836289488,19.067853821830656,8.072254330071987,3.541567235711915,170.8185310164759,19.273545369301054,0.0,5.824404497999927,17.845017842959482,6.425444744859191,0.0,4.567099647791355,13.764808616296849,14.951935562841626,0.0,12.13273413692322,12.13273413692322,26.1790256236503,37.460929293284195,18.254556002949737,22.93007999720551,0.0,24.50301373158019,0.0,6.425444744859191,62.406372943402914,30.089872771846366,0.0,5.948339280986494,9.799819461700956,20.677508657322626,0.0,0.0,77.10956721328216,9.473725907600098,0.0,12.249849242859117,24.26546827384644,0.0,16.981740716219015,0.0,81.43,6.425444744859191,8.78083009534964,0.0,11.77274377898642,75.53663347890748,0.0,4.567099647791355,24.26546827384644,9.799819461700956,19.935914083788834,9.473725907600098,39.88429881599615,0.0,21.86744110607206,0.0,0.9943631897203329,0.6442752162593441,6.981018427419942,-2.7705197572856317,4.73245633515114,0.0,0.47368421052631576,30.0,0.0,9.0,0.0,2.0,2.0,1.0,2.0,3.0,9.0,0.0,11.0,4.0,0.0,2.0,2.0,5.0,1.8213000000000004,105.47600000000006,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cetuximab,13.581172940208692,-1.8639737475502383,13.581172940208692,0.060325648256311704,0.05523043221115618,1190.2129999999997,1125.7009999999996,1189.4628865679997,454.0,0.0,0.41472818867498196,-0.4812292557834712,0.4812292557834712,0.41472818867498196,0.9534883720930233,1.686046511627907,2.3372093023255816,1.831802057404154e-07,3854.3957372456675,61.560809248780586,46.90558536690122,46.90558536690122,41.2042057022899,27.988715416621055,27.988715416621055,21.10892833989048,21.10892833989048,15.872844861827156,15.872844861827156,11.267941963127775,11.267941963127775,-9.770000000000001,7.21927202252494e+19,60.80992139448347,26.01505919874083,12.964047299959224,487.0946580820894,75.71212726354061,24.216097404779813,11.288437085667251,18.17565542814851,17.025713519455522,35.250166228049444,33.75120162537814,24.162127257234495,9.374393568622029,0.0,20.268296022307258,112.12965221169713,72.60249661157668,35.054605434070716,57.95094624422796,70.3623305105313,0.0,44.60360031823469,0.0,108.51308067456841,60.53569285150078,129.90795123848363,0.0,17.137367822980828,53.68835005719121,32.32592683993529,5.749511833283905,0.0,148.31888579193136,49.08852249442253,5.817220841045895,97.82584202534615,73.90592885559326,0.0,22.29078092177798,0.0,399.76,70.54614771476605,62.548841678074446,0.0,54.844965629634984,91.01814681234687,34.871471161327065,49.38462154837687,40.74028364227563,22.016622388720908,37.74196978445451,25.2978993005502,24.701085185941096,0.0,138.22192716779475,38.336395497083245,6.4208408319490475,-4.1670032665804815,12.131785826561458,6.870144559362618,8.234824197888276,0.0,0.40350877192982454,86.0,11.0,28.0,0.0,5.0,5.0,2.0,4.0,6.0,20.0,10.0,29.0,14.0,0.0,2.0,2.0,11.0,2.5623000000000085,308.36950000000024,2.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,2.0,2.0,6.0,4.0,0.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hg-5-113-01,12.854282431381424,-3.4838337183822943,12.854282431381424,0.22085035097085526,0.3254470378504901,464.55100000000016,440.3590000000002,464.1630596280001,170.0,0.0,0.25208928158219623,-0.3550632522503562,0.3550632522503562,0.25208928158219623,1.0,1.7878787878787878,2.484848484848485,1.6947947620485309,1411.923237520624,23.587211190881018,18.378273313941257,19.194769894868983,15.79006212916406,10.325746583589048,11.872066061510607,7.646171401226562,10.118825385112618,5.121053219081204,7.331304715175662,3.2998176581553453,4.501529139994643,-3.92,31485985.33931159,22.280241292031764,8.907698428298923,4.509383683228131,191.13693005090502,20.9343443329662,17.282902776437783,9.837253136417502,0.0,5.907179729351506,0.0,4.794537184071822,18.385754026223353,0.0,0.0,12.13273413692322,44.179309741689295,30.89395040882975,27.083645546564068,13.212334168400758,49.78833240603871,0.0,20.268724166847957,0.0,23.9928959048812,17.68124919068985,66.48807518261603,0.0,0.0,15.950365812018994,23.010498105037183,0.0,0.0,41.57452228918143,9.837253136417502,0.0,24.205463075150064,65.8201071664368,0.0,11.033401435232523,0.0,128.87,15.087191166399677,13.212334168400758,0.0,10.80266320486928,34.221126817501904,5.386224214464796,6.196843571613076,69.55655943290277,6.06636706846161,30.902301374860617,0.0,25.70856486276285,0.0,23.87058528305257,9.20428804826768,2.227662463845032,0.7852938924754269,13.82227793668922,3.236424660371495,3.3201289703145314,-1.9252261177788077,0.17391304347826086,33.0,4.0,9.0,0.0,0.0,0.0,1.0,3.0,4.0,7.0,4.0,10.0,7.0,0.0,0.0,0.0,4.0,3.9868000000000006,129.05010000000001,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hg-5-88-01,12.880556587954752,-3.5784399227252535,12.880556587954752,0.008123459132658661,0.2926065381933004,574.1070000000002,541.8510000000003,573.1925011840001,208.0,0.0,0.23085263415481916,-0.49449803964742234,0.49449803964742234,0.23085263415481916,1.1025641025641026,1.794871794871795,2.4358974358974357,1.5923886799620761,1475.123011954265,28.319261998449893,21.94012679766049,23.51255232460667,18.505276184327325,12.43173474117032,14.356018692101108,9.483243804178192,12.333862261073472,6.63816173792631,9.22104414833678,4.3252234692944285,5.65869593573273,-3.77,355456996.11335874,28.24345648804758,11.54037948013431,6.118932616205341,232.37154885361872,31.73768484698756,16.59000792486026,15.65511591425253,11.855519010338,0.0,0.0,4.794537184071822,8.417796984328938,9.967957041894417,0.0,23.733674027155736,50.954585919079705,30.761172201131718,28.629991596144606,17.949197122200808,61.99159641670876,0.0,9.967957041894417,11.651573523323577,36.83453915073322,41.46646476912801,47.487202792972596,0.0,5.749511833283905,31.73768484698756,34.646223660707236,5.749511833283905,11.600939890232516,49.742182138659714,14.631790320489323,5.917906046161393,26.689117645233267,47.360052954749044,5.022633313741326,0.0,0.0,165.56,15.087191166399677,13.212334168400758,0.0,39.32726740142855,43.0554404403282,5.687386274683562,6.06636706846161,39.156373146043606,18.19910120538483,25.501443980757557,27.805137798356935,31.36645034345989,6.393502291577404,22.480987699909875,5.554573941741005,13.381251092577878,0.4777423470597333,12.170468815365137,1.4026120300485962,4.65662906373772,-2.0231065143661207,0.34615384615384615,39.0,6.0,11.0,0.0,1.0,1.0,2.0,1.0,3.0,10.0,4.0,13.0,9.0,0.0,1.0,1.0,4.0,4.091800000000002,153.90899999999982,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jw-7-24-1,14.3706747051606,-4.604538513047018,14.3706747051606,0.10816556093119845,0.2803812818349045,560.5760000000004,533.3600000000002,560.203525384,210.0,0.0,0.4179737020489267,-0.4966017026000498,0.4966017026000498,0.4179737020489267,0.8536585365853658,1.5853658536585367,2.268292682926829,1.590883495886381,1806.3316557118335,28.725039392385707,22.456909431940847,22.456909431940847,19.76170135636252,13.11908820596646,13.11908820596646,9.83865681297549,9.83865681297549,7.403490038350569,7.403490038350569,5.3929985759151196,5.3929985759151196,-4.57,2081213936.5951233,26.64229356095264,10.438924942403311,4.950823503194014,233.3018663124785,19.690424242456906,11.49902366656781,0.0,0.0,5.559266895052007,6.176298517443475,14.345615352810384,0.0,13.171245143024459,0.0,6.06636706846161,59.65783953108687,60.96843803579974,36.50383428416815,22.644971050624555,27.493236138845674,0.0,14.867866772744893,0.0,6.176298517443475,45.298530437055845,88.84413689551162,0.0,28.313312924645363,25.249691137508915,18.858631417708022,11.49902366656781,0.0,49.949698874943934,6.176298517443475,0.0,5.563451491696996,77.72141850876262,0.0,38.620139122239664,0.0,68.62,17.299016904192477,17.96578232709628,0.0,11.374772549367124,59.48389915438021,17.193270051855603,16.699833784714574,43.51544959040345,30.33183534230805,10.30076712495354,9.473725907600098,55.30075549201685,0.0,19.632364182578275,4.412016864132734,1.7103355508820022,1.2160309598804266,18.196871099366394,-2.977927738718666,2.1251962288680697,3.134357360993909,0.22580645161290322,41.0,1.0,7.0,0.0,1.0,1.0,3.0,2.0,5.0,7.0,1.0,10.0,5.0,0.0,1.0,1.0,6.0,5.651500000000006,153.47069999999974,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kin001-102,12.67242666620417,-0.007213408631114637,12.67242666620417,0.007213408631114637,0.26104973983268925,551.6540000000002,522.4220000000004,551.2433585480002,206.0,0.0,0.32621480192766533,-0.35142458955020045,0.35142458955020045,0.32621480192766533,0.7380952380952381,1.4761904761904763,2.2857142857142856,1.0439232260323394,2100.146485286795,28.045030348694613,22.994804750120032,22.994804750120032,20.691805821250064,14.40319648568256,14.40319648568256,11.07972503005809,11.07972503005809,8.457503246556689,8.457503246556689,6.309938486384684,6.309938486384684,-5.079999999999999,11905785021.12141,24.695037242743055,10.079764851776796,4.3668430392021165,241.2597408884021,9.967957041894417,6.3273200747645415,0.0,0.0,0.0,5.689743398203474,9.467009378641833,19.746472746913447,0.0,0.0,66.73003775307771,42.67056301139545,36.80301303027968,44.48806029539449,0.0,33.10020430569757,0.0,34.386901983377875,0.0,25.428240480912557,13.08951281182515,113.37055817566103,0.0,22.514758973090913,5.689743398203474,0.0,0.0,0.0,47.476414795203034,6.544756405912575,0.0,24.446935566696975,102.11736328576055,0.0,55.61496327878848,0.0,95.49000000000001,0.0,4.794537184071822,0.0,11.731584227351433,0.0,88.09087574237822,5.563451491696996,6.3273200747645415,59.16440326394584,61.234026225408975,4.9839785209472085,1.9536381280969553,0.0,35.63561876047254,0.0,10.68006270762789,0.0,31.263825812376595,3.503943013365637,2.7962449113937207,0.0,0.17647058823529413,42.0,2.0,8.0,0.0,1.0,1.0,4.0,3.0,7.0,6.0,2.0,8.0,5.0,0.0,1.0,1.0,8.0,6.320200000000005,166.16839999999965,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kin001-236,14.520801625909758,-0.6298893099673635,14.520801625909758,0.02207784254249945,0.23027458141408352,588.0870000000002,556.8390000000004,587.2211791320001,216.0,0.0,0.2552014487550575,-0.33984562797139245,0.33984562797139245,0.2552014487550575,0.9047619047619048,1.5714285714285714,2.261904761904762,1.169652000872921,1542.176505958982,29.47611624794227,23.10947409553044,23.865403041548895,20.372545033802687,13.692951050553733,14.07091552356296,9.840222784879153,10.247422911619758,7.01362800979671,7.343216230836755,4.548683595196644,4.731662529903,-4.54,3096899016.055072,28.96960049835607,13.414562239456814,7.3949573872527,248.28172929674855,25.750185273719946,0.0,11.635083618880923,11.855519010338,5.907179729351506,0.0,9.589074368143644,9.374393568622029,4.9839785209472085,0.0,42.790145363769575,60.63914444530245,43.11724966471442,23.327684782963974,13.979489415818463,52.24366023180774,0.0,19.76777650359537,0.0,13.344558822616634,48.67414784158188,100.96000553133364,0.0,0.0,15.950365812018994,33.218775930547025,0.0,11.600939890232516,64.30591799186126,11.21535880699783,5.817220841045895,22.845177367156435,78.99324839315241,5.022633313741326,0.0,0.0,102.49000000000001,5.817220841045895,13.979489415818463,0.0,23.580561517524533,34.069065252415015,44.48407709287295,0.0,48.53093654769288,29.165378004696915,37.74196978445451,11.600939890232516,14.520801625909758,6.116730914109257,37.83632971571549,9.204344363901505,3.0794922028271046,-0.6472394004461681,20.943784363922344,1.4190272942051827,6.471173364299977,0.0,0.22580645161290322,42.0,3.0,9.0,0.0,1.0,1.0,3.0,1.0,4.0,7.0,3.0,11.0,9.0,0.0,1.0,1.0,5.0,5.715200000000004,163.2425999999997,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kin001-244,13.612304022219977,-1.0165145618891833,13.612304022219977,0.03561264175431278,0.29075288192069226,516.5040000000002,494.3280000000003,516.1609116239999,192.0,0.0,0.323309053378267,-0.4910078251917349,0.4910078251917349,0.323309053378267,0.8947368421052632,1.6842105263157894,2.473684210526316,1.3586212170617396,1726.7392215644813,26.647689123196084,19.910603303591355,19.910603303591355,18.36821373615312,11.712414739502119,11.712414739502119,8.637627818614105,8.637627818614105,6.013094375266137,6.013094375266137,4.092417794707937,4.092417794707937,-4.989999999999999,478643452.22467774,24.693275535263954,10.552147471370429,5.385774121853223,214.08159111561204,24.58870824749215,17.919845289493818,11.63444168209179,0.0,11.466446624403513,5.689743398203474,9.589074368143644,13.575367279421462,0.0,0.0,36.39820241076966,47.52510539416365,12.263210640074686,23.61999867029306,18.31223023322151,16.940581164584028,0.0,19.851845293692104,0.0,12.586597235060536,6.606881964512918,134.2224962801959,0.0,5.749511833283905,21.302661851061863,8.78083009534964,5.749511833283905,0.0,27.049118383550194,6.544756405912575,11.63444168209179,27.526732488310767,94.64868982975767,0.0,11.033401435232523,0.0,108.97999999999999,29.142729135643265,23.164441647565106,0.0,24.40483326032596,22.346364760213426,17.696185628620217,28.963044424789263,18.19910120538483,30.33183534230805,15.284745645900749,4.736862953800049,34.06224653321857,0.0,43.13038559042987,2.858787575776663,1.3369058282168493,-2.128793692011697,19.923456478862537,1.471874965058344,0.01180338711554052,0.0,0.10714285714285714,38.0,3.0,8.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,3.0,10.0,8.0,0.0,0.0,0.0,5.0,3.8945000000000016,137.22559999999993,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kin001-260,12.638293414588057,-0.11118942638783857,12.638293414588057,0.11118942638783857,0.6591108642256701,364.4490000000001,340.25700000000006,364.18992600800004,140.0,0.0,0.19117321327890677,-0.49244880653574713,0.49244880653574713,0.19117321327890677,1.2592592592592593,2.037037037037037,2.740740740740741,1.711846492214477,843.8976126453978,18.802754140504845,15.254909529060901,15.254909529060901,13.16903509559602,9.567595930550063,9.567595930550063,7.446771601095411,7.446771601095411,5.446769210996477,5.446769210996477,3.7300753710537515,3.7300753710537515,-2.7800000000000002,3286484.632897714,17.624724127189616,7.453069069184643,3.691503071422489,158.67401561597168,21.104107638974895,17.64936028049085,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,5.261891554738487,0.0,6.076020106833881,74.40977624642288,0.0,23.450130337707286,9.53140013787187,5.783244946364939,5.261891554738487,10.633577208012662,17.56947956948497,25.683286491704038,19.696394776338067,58.30057229829773,0.0,6.069221312792274,16.367244685174846,0.0,0.0,0.0,25.47963972270301,9.53140013787187,23.166924959853546,25.683286491704038,58.30057229829773,0.0,0.0,0.0,100.16999999999999,0.0,10.056428738810308,0.0,11.701150992526333,40.94817535156725,31.504260587746437,18.9176633526859,6.076020106833881,12.152040213667762,16.702798520804937,10.470530430962235,5.942285052910053,0.0,12.638293414588057,16.009832814404632,8.683703283782648,1.6162325118931362,2.231387438469419,11.255334791358212,2.456264025927175,0.0,0.42857142857142855,27.0,4.0,6.0,2.0,2.0,4.0,0.0,0.0,0.0,6.0,3.0,6.0,4.0,1.0,1.0,2.0,4.0,1.91298,101.57080000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
